Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Age,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Name of non-communicable disease
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",154,Northern Europe,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,6.4,6.3,6.1,6.0,5.8,5.7,5.5,5.3,5.1,4.9,4.7,4.5,4.4,4.2,4.2,4.1,4.0,4.0,3.9,3.8,3.8,3.7,3.6,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",154,Northern Europe,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,5.8,5.6,5.5,5.4,5.2,5.1,4.9,4.8,4.6,4.4,4.3,4.1,3.9,3.8,3.8,3.7,3.6,3.6,3.5,3.5,3.4,3.3,3.3,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",154,Northern Europe,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,7.1,6.9,6.7,6.5,6.4,6.2,6.0,5.8,5.6,5.4,5.1,5.0,4.8,4.6,4.5,4.5,4.4,4.3,4.2,4.2,4.1,4.0,3.9,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",578,Norway,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,4.9,4.7,4.6,4.4,4.2,4.1,3.9,3.7,3.6,3.4,3.3,3.1,3.0,2.9,2.8,2.7,2.6,2.5,2.5,2.4,2.3,2.2,2.2,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",578,Norway,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,4.3,4.2,4.1,3.9,3.8,3.6,3.5,3.3,3.2,3.0,2.9,2.8,2.7,2.6,2.5,2.4,2.4,2.3,2.2,2.2,2.1,2.0,1.9,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",578,Norway,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,5.4,5.2,5.0,4.8,4.7,4.5,4.3,4.1,3.9,3.8,3.6,3.4,3.3,3.2,3.1,3.0,2.9,2.8,2.7,2.6,2.5,2.4,2.4,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",9,Oceania,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,30.9,30.9,30.7,30.4,30.0,29.3,28.7,27.6,26.7,26.3,25.7,25.3,24.6,24.2,23.9,23.2,22.6,22.0,21.4,21.1,20.8,20.3,19.7,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",9,Oceania,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,28.7,28.7,28.5,28.2,27.8,27.2,26.6,25.6,24.7,24.3,23.7,23.3,22.7,22.2,22.0,21.3,20.8,20.2,19.6,19.3,19.0,18.5,18.0,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",9,Oceania,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,32.9,32.9,32.8,32.5,32.0,31.4,30.7,29.5,28.6,28.2,27.6,27.1,26.4,26.0,25.7,25.0,24.3,23.7,23.1,22.8,22.5,22.0,21.4,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",543,Oceania (Exc. Australia And New Zealand),<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,61.2,60.3,59.6,58.6,57.7,56.8,55.8,54.7,53.6,52.5,51.2,50.1,48.9,47.8,46.7,45.6,44.4,43.3,42.2,41.1,40.0,38.9,37.6,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",543,Oceania (Exc. Australia And New Zealand),<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,57.5,56.7,55.9,55.0,54.1,53.2,52.2,51.1,50.0,49.0,47.7,46.5,45.4,44.3,43.2,42.1,41.1,40.0,38.9,37.8,36.7,35.6,34.5,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",543,Oceania (Exc. Australia And New Zealand),<5Y,G,MALE,PER_1000_LIVE_BIRTHS,64.6,63.8,63.0,62.1,61.1,60.2,59.2,58.2,56.9,55.9,54.6,53.4,52.2,51.1,49.9,48.8,47.7,46.5,45.4,44.3,43.1,42.0,40.7,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",512,Oman,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,16.4,15.4,14.5,13.8,13.2,12.8,12.4,12.2,12.0,11.9,11.7,11.6,11.5,11.3,11.2,11.2,11.1,11.0,10.9,10.8,10.7,10.6,10.5,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",512,Oman,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,14.8,13.8,13.1,12.4,11.9,11.5,11.2,11.0,10.8,10.7,10.6,10.5,10.4,10.2,10.1,10.1,10.0,10.0,9.9,9.8,9.7,9.6,9.5,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",512,Oman,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,17.9,16.8,15.8,15.1,14.4,14.0,13.6,13.3,13.1,12.9,12.8,12.7,12.5,12.4,12.3,12.2,12.1,12.1,11.9,11.8,11.7,11.6,11.5,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",586,Pakistan,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,108.1,105.3,102.8,100.5,98.5,96.6,94.8,93.0,91.2,89.3,87.3,85.1,82.9,80.6,78.4,76.1,73.8,71.6,69.4,67.3,65.1,63.0,61.0,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",586,Pakistan,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,104.1,101.1,98.3,95.9,93.7,91.6,89.6,87.8,86.0,84.1,82.1,80.2,77.9,75.6,73.4,71.1,68.9,66.7,64.6,62.5,60.4,58.4,56.5,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",586,Pakistan,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,111.9,109.3,106.9,104.8,103.0,101.2,99.5,97.9,96.0,94.2,92.1,89.9,87.7,85.5,83.1,80.8,78.6,76.2,74.0,71.8,69.6,67.4,65.3,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",585,Palau,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,26.4,25.5,24.6,23.7,22.9,22.0,21.3,20.6,20.1,19.7,19.5,19.5,19.7,20.1,20.6,21.2,21.9,22.6,23.0,23.2,23.0,22.8,22.3,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",585,Palau,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,23.5,22.7,21.9,21.1,20.3,19.6,18.9,18.3,17.8,17.5,17.3,17.3,17.5,17.8,18.3,18.9,19.5,20.0,20.4,20.6,20.5,20.2,19.8,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",585,Palau,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,29.2,28.2,27.1,26.2,25.2,24.4,23.5,22.8,22.2,21.8,21.6,21.6,21.8,22.2,22.8,23.5,24.2,25.0,25.5,25.6,25.5,25.2,24.7,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",591,Panama,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,25.6,24.8,24.0,23.2,22.4,21.6,20.9,20.2,19.5,19.0,18.5,18.0,17.7,17.5,17.3,17.2,17.1,16.9,16.5,15.8,15.0,14.1,13.3,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",591,Panama,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,23.1,22.4,21.7,21.0,20.3,19.6,18.9,18.3,17.7,17.2,16.8,16.4,16.1,15.8,15.7,15.6,15.6,15.5,15.1,14.5,13.7,12.9,12.2,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",591,Panama,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,27.9,27.1,26.2,25.3,24.4,23.5,22.8,22.0,21.3,20.7,20.1,19.6,19.2,19.0,18.8,18.7,18.6,18.3,17.8,17.1,16.2,15.3,14.3,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",598,Papua New Guinea,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,71.6,70.4,69.2,68.0,66.7,65.4,64.1,62.7,61.3,59.9,58.4,57.0,55.6,54.3,52.9,51.5,50.0,48.5,47.1,45.6,44.2,42.9,41.4,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",598,Papua New Guinea,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,67.6,66.4,65.2,64.0,62.8,61.5,60.2,58.8,57.4,56.0,54.6,53.1,51.8,50.4,49.1,47.7,46.4,44.9,43.5,42.0,40.6,39.3,38.0,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",598,Papua New Guinea,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,75.4,74.2,73.0,71.8,70.5,69.2,67.8,66.5,65.0,63.6,62.1,60.7,59.2,57.9,56.4,55.0,53.5,51.9,50.5,49.0,47.6,46.2,44.7,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",600,Paraguay,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,33.8,33.0,32.2,31.4,30.7,29.9,29.1,28.3,27.4,26.6,25.9,25.1,24.4,23.6,22.9,22.1,21.5,20.8,20.1,19.4,18.7,18.1,17.4,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",600,Paraguay,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,30.6,29.8,29.1,28.3,27.6,26.9,26.2,25.5,24.7,24.0,23.2,22.5,21.9,21.2,20.5,19.9,19.2,18.6,18.0,17.4,16.8,16.2,15.6,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",600,Paraguay,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,36.9,36.0,35.2,34.3,33.5,32.6,31.8,30.9,30.0,29.2,28.3,27.5,26.6,25.9,25.1,24.3,23.5,22.8,22.1,21.3,20.5,19.8,19.2,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",604,Peru,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,37.9,34.9,32.3,30.1,28.1,26.4,24.8,23.4,22.2,21.1,20.1,19.3,18.5,17.9,17.4,17.0,16.7,16.5,16.2,16.0,15.7,15.4,15.1,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",604,Peru,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,34.8,31.9,29.4,27.3,25.5,23.9,22.4,21.1,20.0,18.9,18.1,17.3,16.7,16.1,15.7,15.3,15.0,14.8,14.6,14.4,14.2,13.9,13.6,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",604,Peru,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,40.8,37.7,35.0,32.6,30.6,28.8,27.1,25.6,24.3,23.1,22.0,21.1,20.3,19.6,19.1,18.6,18.3,18.0,17.8,17.5,17.2,16.9,16.5,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",608,Philippines,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,36.9,36.1,35.3,34.5,33.7,32.9,32.1,31.4,30.8,30.2,29.6,29.1,28.7,28.3,28.1,27.9,27.9,27.9,28.0,28.0,28.0,27.9,27.5,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",608,Philippines,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,32.9,32.2,31.5,30.8,30.2,29.4,28.7,28.1,27.5,27.0,26.5,26.1,25.7,25.4,25.1,25.0,24.9,25.0,25.1,25.1,25.1,24.9,24.6,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",608,Philippines,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,40.7,39.8,38.9,38.0,37.0,36.2,35.4,34.6,33.8,33.2,32.6,32.0,31.6,31.2,30.9,30.7,30.6,30.7,30.8,30.8,30.9,30.7,30.2,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",616,Poland,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,9.3,8.8,8.4,8.1,7.8,7.6,7.3,7.0,6.7,6.3,6.0,5.7,5.4,5.2,5.0,4.9,4.8,4.6,4.5,4.4,4.4,4.4,4.4,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",616,Poland,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,8.4,7.9,7.6,7.3,7.1,6.8,6.6,6.3,6.0,5.7,5.4,5.1,4.9,4.7,4.6,4.4,4.3,4.2,4.1,4.0,4.0,4.0,4.0,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",616,Poland,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,10.2,9.6,9.2,8.9,8.6,8.2,8.0,7.6,7.3,6.9,6.5,6.2,5.9,5.7,5.5,5.3,5.2,5.1,4.9,4.8,4.8,4.8,4.8,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",61,Polynesia,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,20.3,19.7,19.2,18.7,18.3,18.1,17.9,17.8,17.7,21.3,17.5,17.3,17.2,17.0,16.8,16.7,16.5,16.3,16.1,17.6,15.4,15.0,14.6,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",61,Polynesia,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,18.2,17.6,17.1,16.7,16.4,16.2,16.0,15.9,15.8,19.4,15.6,15.5,15.4,15.2,15.0,14.9,14.7,14.6,14.4,15.9,13.8,13.4,13.0,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",61,Polynesia,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,22.3,21.7,21.1,20.6,20.2,19.9,19.7,19.5,19.4,23.1,19.2,19.1,18.9,18.7,18.5,18.3,18.2,18.0,17.7,19.2,17.0,16.5,16.0,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",620,Portugal,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,7.2,6.6,6.0,5.5,5.0,4.7,4.4,4.2,4.0,3.9,3.8,3.7,3.7,3.7,3.7,3.6,3.6,3.6,3.5,3.5,3.4,3.2,3.2,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",620,Portugal,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,6.4,6.0,5.5,5.0,4.6,4.2,4.0,3.8,3.6,3.5,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.1,3.0,2.9,2.9,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",620,Portugal,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,7.9,7.2,6.6,6.0,5.5,5.1,4.8,4.5,4.4,4.3,4.2,4.1,4.0,4.0,4.0,4.0,4.0,3.9,3.9,3.8,3.7,3.5,3.4,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",634,Qatar,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,12.5,12.0,11.6,11.2,10.8,10.4,10.1,9.9,9.6,9.4,9.1,8.9,8.7,8.4,8.1,7.7,7.4,7.0,6.6,6.2,5.9,5.5,5.2,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",634,Qatar,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,11.5,11.1,10.7,10.3,9.9,9.6,9.3,9.1,8.8,8.6,8.4,8.2,8.0,7.7,7.5,7.2,6.8,6.5,6.1,5.8,5.5,5.2,4.9,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",634,Qatar,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,13.4,12.9,12.5,12.0,11.6,11.2,10.9,10.6,10.3,10.1,9.8,9.6,9.3,9.0,8.7,8.3,7.9,7.4,7.0,6.6,6.2,5.9,5.6,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",410,Republic Of Korea,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,7.5,7.2,6.8,6.4,6.0,5.6,5.2,4.8,4.5,4.3,4.1,4.0,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3.1,3.0,2.9,2.8,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",410,Republic Of Korea,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,7.0,6.7,6.3,5.9,5.6,5.2,4.8,4.5,4.2,4.0,3.8,3.6,3.5,3.4,3.3,3.2,3.1,3.0,2.9,2.8,2.7,2.6,2.5,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",410,Republic Of Korea,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,8.0,7.6,7.2,6.8,6.4,5.9,5.5,5.1,4.8,4.6,4.4,4.3,4.1,4.0,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3.0,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",498,Republic Of Moldova,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,31.5,28.6,25.8,23.4,21.5,20.0,19.0,18.3,17.7,17.3,17.0,16.8,16.5,16.2,15.9,15.6,15.4,15.1,14.9,14.7,14.5,14.3,14.2,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",498,Republic Of Moldova,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,27.9,25.3,22.8,20.7,19.0,17.8,16.8,16.2,15.7,15.4,15.1,14.8,14.6,14.4,14.1,13.9,13.6,13.4,13.2,13.1,12.9,12.7,12.6,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",498,Republic Of Moldova,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,34.9,31.7,28.6,25.9,23.8,22.2,21.1,20.3,19.7,19.3,18.9,18.6,18.3,18.0,17.6,17.3,17.0,16.8,16.5,16.3,16.1,15.9,15.7,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",642,Romania,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,21.5,20.5,20.2,20.0,19.3,18.1,16.7,15.2,13.9,13.0,12.4,11.8,11.2,10.6,9.9,9.2,8.5,7.9,7.3,6.8,6.5,6.5,6.8,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",642,Romania,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,19.1,18.2,17.9,17.7,17.1,16.1,14.8,13.5,12.3,11.5,11.0,10.5,10.0,9.4,8.8,8.2,7.6,7.1,6.6,6.2,6.0,5.9,6.1,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",642,Romania,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,23.7,22.7,22.3,22.2,21.4,20.1,18.4,16.8,15.5,14.4,13.7,13.0,12.4,11.7,10.9,10.1,9.3,8.6,8.0,7.4,7.0,7.0,7.3,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",643,Russian Federation,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,19.4,18.4,17.3,16.1,15.0,13.9,12.8,12.0,11.3,10.7,10.4,10.2,9.9,9.5,8.9,8.3,7.5,6.9,6.3,5.8,5.4,5.1,4.8,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",643,Russian Federation,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,16.7,15.8,14.9,14.0,12.9,11.9,11.2,10.4,9.9,9.4,9.2,8.9,8.7,8.4,7.9,7.3,6.7,6.2,5.7,5.2,4.8,4.5,4.3,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",643,Russian Federation,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,21.9,20.9,19.6,18.2,16.9,15.7,14.5,13.5,12.6,12.0,11.6,11.3,10.9,10.5,9.9,9.1,8.3,7.6,7.0,6.4,6.0,5.6,5.2,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",646,Rwanda,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,185.0,167.3,149.7,133.5,118.6,105.4,94.0,84.5,76.3,69.6,63.8,58.5,54.9,52.0,49.6,47.7,46.1,44.7,43.4,42.0,40.5,39.2,38.0,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",646,Rwanda,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,177.1,160.0,142.9,127.2,112.7,99.9,88.9,79.7,71.7,65.1,59.4,54.4,50.9,48.0,45.8,43.9,42.4,41.0,39.7,38.5,37.1,35.8,34.6,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",646,Rwanda,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,192.5,174.2,156.1,139.4,124.2,110.6,98.9,89.1,80.8,73.9,67.9,62.5,58.8,55.8,53.4,51.4,49.6,48.2,46.8,45.4,43.9,42.5,41.3,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",659,Saint Kitts And Nevis,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,23.9,22.8,21.7,20.8,20.0,19.3,18.8,18.5,18.3,18.2,18.2,18.3,18.4,18.4,18.4,18.2,18.0,17.6,17.2,16.8,16.4,15.9,15.4,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",659,Saint Kitts And Nevis,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,21.3,20.3,19.4,18.5,17.8,17.2,16.8,16.5,16.3,16.3,16.3,16.3,16.4,16.5,16.5,16.3,16.1,15.8,15.4,15.0,14.6,14.2,13.8,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",659,Saint Kitts And Nevis,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,26.3,25.1,24.0,22.9,22.0,21.3,20.7,20.3,20.1,20.0,20.0,20.1,20.2,20.3,20.2,20.1,19.8,19.4,18.9,18.5,17.9,17.5,16.9,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",662,Saint Lucia,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,18.2,18.2,18.1,18.1,18.1,18.0,18.0,18.0,18.0,18.0,18.0,17.9,17.9,17.9,17.8,17.8,17.7,17.7,17.6,17.6,17.5,17.4,17.3,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",662,Saint Lucia,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,16.5,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.3,16.3,16.3,16.3,16.2,16.2,16.1,16.1,16.0,16.0,15.9,15.8,15.8,15.7,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",662,Saint Lucia,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,19.9,19.8,19.7,19.7,19.6,19.6,19.6,19.6,19.6,19.5,19.5,19.5,19.5,19.4,19.4,19.4,19.3,19.3,19.2,19.2,19.1,19.0,18.9,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",670,Saint Vincent And The Grenadines,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,22.5,22.4,22.4,22.4,22.4,22.4,22.4,22.3,22.1,21.6,21.0,20.3,19.4,18.5,17.5,16.5,15.5,14.6,13.7,12.8,12.1,11.4,10.9,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",670,Saint Vincent And The Grenadines,<5Y,G,FEMALE,PER_1000_LIVE_BIRTHS,20.6,20.5,20.5,20.4,20.4,20.4,20.4,20.3,20.1,19.7,19.1,18.4,17.7,16.8,15.9,15.0,14.1,13.2,12.4,11.7,11.0,10.4,9.9,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",670,Saint Vincent And The Grenadines,<5Y,G,MALE,PER_1000_LIVE_BIRTHS,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,23.9,23.5,22.8,22.1,21.1,20.1,19.0,18.0,16.9,15.8,14.8,13.9,13.1,12.4,11.8,Unknown
3,3.2,3.2.1,SH_DYN_MORT,"Under-five mortality rate, by sex (deaths per 1,000 live births)",882,Samoa,<5Y,G,BOTHSEX,PER_1000_LIVE_BIRTHS,21.2,20.5,20.0,19.6,19.4,19.2,19.2,19.2,19.3,25.4,19.3,19.2,19.1,18.9,18.7,18.5,18.4,18.1,17.8,20.3,17.1,16.6,16.1,Unknown
